,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
2023-07-11,1249.62247516,1257.384715,1242.67744459,1254.97888865,20404051.7305,3295.0,3295.0,3260.8,3272.3999,1110172.0,831.5,838.0,822.75,824.2,50670426.0
2023-07-12,1255.70517585,1271.910459,1253.59435828,1256.36337363,19046265.99504989,3280.95,3289.1499,3250.1001,3259.8999,1515240.0,827.675,833.15,813.575,816.475,70958358.0
2023-07-13,1263.69428966,1270.5486705,1242.51852388,1245.1286185,14927807.0713624,3284.0,3367.45,3272.75,3340.55,4585146.0,828.35,828.725,819.025,820.55,41913546.0
2023-07-14,1248.306125,1253.25391116,1237.00332584,1244.08458065,15376374.52511899,3365.0,3524.8501,3352.0,3514.6499,6306101.0,826.8,826.8,817.5,822.25,24727214.0
2023-07-17,1246.9443365,1277.83423898,1238.319676,1269.50463265,22590611.53769473,3510.0,3549.8999,3477.05,3491.7,2743228.0,825.0,841.0,816.5,839.45,49252928.0
2023-07-18,1278.7194015,1288.00225977,1267.8250935,1280.28545828,26298711.58406757,3476.0,3524.0,3465.0,3496.8501,2600090.0,849.0,852.0,835.0,838.75,81076818.0
2023-07-19,1284.620485,1296.422652,1269.6408115,1289.99959497,39774610.37451851,3500.0,3516.8501,3445.6499,3470.05,2405370.0,840.55,844.375,837.5,842.55,32935134.0
2023-07-20,1290.0,1315.475,1290.0,1309.92505,38717624.0,3453.1001,3478.8999,3436.05,3463.3,1715404.0,840.575,846.0,840.0,844.375,56210948.0
2023-07-21,1304.5,1307.44995,1261.80005,1269.375,30249238.0,3404.05,3434.8999,3359.05,3368.3,3770223.0,840.0,844.9,836.625,837.875,42154248.0
2023-07-24,1240.5,1257.475,1234.65,1243.69995,23727866.0,3381.0,3413.45,3372.1001,3394.75,1680132.0,839.25,842.325,835.05,839.2,32179444.0
2023-07-25,1247.0,1252.6,1240.0,1242.9,12026020.0,3397.5,3406.8,3380.2,3399.1499,1272980.0,842.325,849.5,839.2,848.3,55992596.0
2023-07-26,1242.5,1273.5,1242.5,1263.1,12911012.0,3400.3501,3420.8501,3385.0,3388.3,1066803.0,849.8,849.8,844.0,845.35,24794358.0
2023-07-27,1267.025,1268.82495,1245.17505,1251.35,17226898.0,3394.95,3411.6499,3385.05,3396.8999,1701769.0,849.95,851.5,833.725,836.575,59741302.0
2023-07-28,1256.025,1271.42505,1250.275,1263.92505,20827852.0,3385.0,3393.7,3331.0,3355.3999,2599831.0,830.75,834.45,820.55,821.75,41015684.0
2023-07-31,1263.92505,1276.94995,1258.975,1274.625,8551174.0,3364.3999,3426.6499,3360.8999,3421.45,2743678.0,825.025,828.4,819.35,825.6,34565006.0
2023-08-01,1277.5,1279.5,1252.65,1256.6,9536632.0,3415.0,3460.0,3415.0,3452.05,1956167.0,827.225,833.725,825.0,831.125,35394188.0
2023-08-02,1254.6,1256.0,1231.80005,1243.17505,12748214.0,3434.95,3446.3999,3413.6001,3440.6499,1914899.0,821.0,825.75,816.575,820.25,28116322.0
2023-08-03,1237.65,1250.44995,1229.025,1237.94995,10168350.0,3420.0,3433.25,3368.0,3399.95,2026351.0,820.0,825.675,811.5,814.325,57673946.0
2023-08-04,1249.4,1258.0,1235.80005,1254.775,22885610.0,3401.25,3471.0,3401.25,3443.55,2248493.0,817.575,828.25,814.625,826.1,37388304.0
2023-08-07,1260.5,1264.19995,1252.5,1261.92505,5982870.0,3453.95,3488.0,3441.25,3484.05,1853889.0,831.55,831.55,823.775,825.625,28300918.0
2023-08-08,1264.0,1267.225,1249.775,1254.32495,9844072.0,3484.05,3489.95,3456.6001,3470.6001,1634225.0,825.85,827.8,821.025,824.95,43773828.0
2023-08-09,1252.42505,1264.5,1240.55005,1262.6,11486586.0,3464.8999,3467.0,3425.05,3462.5,1794589.0,826.5,827.25,815.55,825.25,33361236.0
2023-08-10,1262.475,1275.0,1254.225,1268.225,15470598.0,3450.0,3464.8999,3430.05,3442.1001,1096701.0,823.525,827.125,815.5,817.925,50781118.0
2023-08-11,1266.225,1279.42505,1256.17505,1273.57495,22179330.0,3438.1001,3466.6499,3414.0,3448.8,1679974.0,819.2,819.2,808.1,809.4,28225822.0
2023-08-14,1269.5,1291.15,1262.5,1288.625,9575812.0,3440.7,3455.0,3411.0,3449.8501,1190425.0,805.5,807.5,800.125,805.45,31304410.0
2023-08-16,1275.5,1291.4,1275.5,1287.57495,10203112.0,3450.0,3466.0,3435.2,3458.3999,1328445.0,791.55,804.825,790.65,803.1,34137542.0
2023-08-17,1283.55005,1289.05005,1266.42505,1269.0,13673744.0,3455.0,3460.8,3413.2,3435.75,1843241.0,798.8,804.95,797.0,798.65,52884040.0
2023-08-18,1265.625,1288.80005,1254.275,1278.4,18639978.0,3410.0,3410.0,3356.5,3367.1001,2526749.0,793.775,798.15,792.75,795.375,25633366.0
2023-08-21,1269.975,1277.725,1257.82495,1260.0,9221746.0,3375.0,3409.75,3372.0,3401.6499,1375579.0,800.25,800.25,793.5,794.75,21837270.0
2023-08-22,1258.44995,1268.975,1249.5,1259.69995,7713044.0,3400.0,3411.0,3365.05,3382.1499,1222012.0,798.175,799.0,790.0,791.35,32273570.0
2023-08-23,1262.1,1271.42505,1258.475,1261.1,9517952.0,3388.0,3402.0,3376.0,3398.25,1330046.0,790.0,795.275,786.625,793.3,36498588.0
2023-08-24,1269.94995,1269.94995,1235.5,1239.9,14140020.0,3408.0,3413.05,3378.1001,3387.75,1152881.0,796.65,798.1,788.075,789.65,43145792.0
2023-08-25,1228.0,1252.5,1221.30005,1234.17505,22222400.0,3375.0,3385.8,3350.25,3381.3,1158046.0,787.275,788.75,779.2,780.75,30069756.0
2023-08-28,1236.0,1242.0,1215.55005,1221.875,12580826.0,3394.0,3394.0,3360.1001,3375.55,1037485.0,780.75,791.325,780.75,788.875,28867238.0
2023-08-29,1226.025,1226.725,1204.07495,1210.17505,16876644.0,3381.05,3389.55,3365.0,3376.1499,944517.0,794.85,796.325,790.725,795.15,35538932.0
2023-08-30,1216.0,1221.5,1207.5,1209.025,12168946.0,3398.0,3408.1001,3383.05,3390.95,1188200.0,801.975,801.975,786.85,789.35,28084204.0
2023-08-31,1211.5,1212.5,1199.94995,1203.5,21638600.0,3401.0,3417.3999,3343.6499,3356.8,3417652.0,789.5,791.575,781.55,785.725,100075772.0
2023-09-01,1203.275,1212.82495,1200.82495,1206.32495,18112842.0,3366.0,3389.0,3356.8,3379.2,1277950.0,785.5,789.5,779.675,787.35,43226776.0
2023-09-04,1206.32495,1211.82495,1202.65,1205.35,9347626.0,3378.0,3432.8501,3370.05,3418.5,1828332.0,795.0,795.725,787.45,792.275,25073638.0
2023-09-05,1210.0,1216.975,1206.225,1211.80005,8675876.0,3420.0,3447.0,3405.1499,3429.3501,1501842.0,794.2,794.2,785.3,787.45,38712082.0
2023-09-06,1210.55005,1218.07495,1208.625,1214.35,8200370.0,3434.0,3443.8999,3398.1001,3429.8999,1314818.0,788.4,800.0,787.45,797.75,56320910.0
2023-09-07,1210.85,1219.125,1205.5,1216.0,13652572.0,3430.8,3460.0,3422.3,3455.25,1885092.0,797.75,807.0,793.575,805.425,34208342.0
2023-09-08,1220.0,1228.0,1211.475,1224.1,23109288.0,3455.25,3465.0,3435.05,3441.8999,1518917.0,804.15,816.45,803.8,811.7,34502210.0
2023-09-11,1226.0,1238.42505,1226.0,1237.30005,13271074.0,3462.0,3485.7,3445.0,3480.6499,1783604.0,814.45,818.25,812.0,815.9,31573022.0
2023-09-12,1241.5,1241.5,1217.975,1219.42505,16255666.0,3492.0,3589.8999,3483.0,3580.8,4476016.0,820.0,821.45,812.525,818.45,39033340.0
2023-09-13,1220.0,1231.32495,1213.125,1225.525,12803338.0,3571.1001,3588.8501,3545.0,3567.8501,1754929.0,815.65,825.8,814.3,821.95,46420094.0
2023-09-14,1230.0,1232.9,1222.5,1226.65,9209636.0,3570.05,3597.7,3545.6001,3560.05,2604721.0,822.125,825.0,817.55,821.45,23538848.0
2023-09-15,1234.0,1234.0,1224.75,1228.92505,25468592.0,3567.8501,3607.3501,3562.45,3598.3,2952897.0,825.0,835.0,825.0,830.875,173411202.0
2023-09-18,1220.025,1225.5,1216.025,1218.225,7516300.0,3580.05,3619.3,3575.25,3606.1499,1395753.0,826.875,827.5,813.05,814.525,37056288.0
2023-09-20,1211.525,1213.80005,1177.5,1191.07495,57081884.0,3580.0,3625.0,3580.0,3606.05,1649396.0,799.5,799.5,780.2,781.85,115474648.0
2023-09-21,1187.475,1195.05005,1180.0,1182.4,12226182.0,3588.55,3605.0,3528.0,3585.3,2004073.0,776.5,784.475,768.525,776.675,72841442.0
2023-09-22,1188.0,1191.225,1175.0,1177.475,19176786.0,3584.0,3633.75,3565.05,3603.6499,1989083.0,779.5,782.2,761.875,764.825,61704250.0
2023-09-25,1175.19995,1180.35,1167.55005,1170.225,14254884.0,3602.5,3620.0,3558.6499,3577.1499,1238778.0,762.5,770.35,762.5,765.5,40208754.0
2023-09-26,1169.275,1175.1,1167.80005,1171.25,10087782.0,3567.6001,3594.95,3536.0,3585.7,1726062.0,762.5,770.0,762.5,768.825,27575308.0
2023-09-27,1171.75,1185.9,1169.25,1184.44995,11722778.0,3590.0,3614.0,3555.7,3589.3,1541134.0,761.5,766.25,757.5,763.425,39338538.0
2023-09-28,1191.5,1191.5,1162.5,1167.05005,14518346.0,3600.0,3602.8,3527.3501,3536.75,1755753.0,767.0,768.8,759.175,761.85,55354188.0
2023-09-29,1170.9,1184.55005,1167.05005,1172.5,12342014.0,3537.2,3568.45,3505.55,3528.6001,2243791.0,761.85,767.725,761.15,763.15,32053782.0
2023-10-03,1164.975,1167.80005,1158.0,1159.07495,8859056.0,3534.2,3534.2,3480.1001,3513.8501,1948148.0,763.5,763.5,753.0,754.025,38971694.0
2023-10-04,1154.5,1159.5,1147.55005,1157.07495,10286386.0,3486.3,3548.0,3477.3,3537.75,1788138.0,747.5,767.5,744.625,764.775,54649430.0
2023-10-05,1159.625,1164.69995,1154.5,1157.05005,10953682.0,3554.0,3624.0,3551.2,3589.3501,2990768.0,767.525,775.775,766.3,767.875,48512674.0
2023-10-06,1158.525,1162.4,1156.025,1159.0,5431026.0,3591.0,3634.95,3575.05,3621.3999,2075691.0,772.0,772.5,764.925,767.025,17759356.0
2023-10-09,1154.05005,1155.975,1147.5,1149.125,7576878.0,3645.05,3679.0,3631.0,3638.3501,4233074.0,764.0,765.0,756.0,758.125,16454972.0
2023-10-10,1153.275,1158.94995,1151.875,1154.19995,10236032.0,3640.05,3648.0,3601.3501,3628.8999,1848148.0,760.275,764.5,757.6,762.425,33266292.0
2023-10-11,1157.225,1174.85,1156.5,1172.525,9814118.0,3650.0,3650.0,3605.0,3609.8999,2426417.0,765.05,771.075,764.25,769.8,31333360.0
2023-10-12,1171.92505,1179.67505,1169.07495,1174.69995,12554450.0,3575.0,3588.6499,3538.1001,3542.55,4241281.0,768.05,776.0,765.8,774.925,22025336.0
2023-10-13,1170.0,1178.75,1164.57495,1174.65,10150316.0,3530.0,3577.0,3525.0,3570.8501,2890357.0,770.0,774.4,764.975,767.875,39745300.0
2023-10-16,1172.5,1177.275,1168.0,1172.025,5929036.0,3566.0,3574.6499,3519.1001,3524.05,1671104.0,765.75,767.225,760.25,764.8,17856084.0
2023-10-17,1178.0,1179.85,1170.65,1177.625,7928180.0,3530.0,3534.1499,3503.3501,3507.05,1672065.0,777.875,777.875,767.5,770.6,32902558.0
2023-10-18,1177.625,1183.5,1160.5,1162.0,8918320.0,3511.0,3522.7,3484.0,3487.25,1408245.0,770.6,770.6,759.05,759.875,31216200.0
2023-10-19,1156.0,1160.9,1150.5,1153.07495,12032556.0,3469.5,3476.8501,3451.8999,3455.6499,1514545.0,752.7,763.125,751.6,757.475,30252364.0
2023-10-20,1150.0,1157.35,1148.15,1149.55005,8913312.0,3450.3999,3499.5,3444.05,3494.55,1481211.0,752.5,763.5,752.5,761.4,21094010.0
2023-10-23,1145.0,1153.125,1127.625,1131.6,7853962.0,3473.0,3478.95,3401.3,3410.1499,1106272.0,761.75,764.375,750.05,753.025,22376136.0
2023-10-25,1125.025,1140.6,1121.5,1128.975,11620688.0,3390.5,3425.0,3377.2,3390.1001,1518537.0,760.5,761.4,745.725,748.25,28311996.0
2023-10-26,1125.5,1129.0,1110.15,1113.25,15222534.0,3368.05,3373.7,3330.0,3336.75,1984471.0,745.625,746.0,730.125,731.7,55561798.0
2023-10-27,1120.0,1136.75,1117.975,1132.9,11771084.0,3350.0,3362.0,3337.0,3350.95,1108851.0,734.75,739.0,733.45,734.575,31940532.0
2023-10-30,1137.0,1162.5,1134.975,1156.25,16813304.0,3350.0,3382.8501,3333.75,3378.55,910972.0,731.625,744.975,730.95,742.55,23310982.0
2023-10-31,1164.0,1164.0,1141.44995,1143.94995,12808438.0,3399.0,3399.0,3350.05,3368.75,999811.0,752.0,752.0,737.0,738.25,32634824.0
2023-11-01,1144.57495,1158.75,1137.6,1148.69995,10309190.0,3355.0,3371.6001,3311.0,3330.6499,1563475.0,731.125,738.725,731.125,737.25,33877466.0
2023-11-02,1156.975,1162.15,1153.975,1160.1,10562104.0,3343.2,3375.95,3343.2,3360.1001,1245384.0,742.5,745.25,733.575,738.375,45225154.0
2023-11-03,1163.6,1167.475,1157.875,1159.85,8850156.0,3382.0,3387.8999,3344.3,3350.8999,1402598.0,744.0,745.7,740.825,741.875,18095340.0
2023-11-06,1166.15,1170.0,1162.80005,1169.5,10647304.0,3375.0,3392.3,3359.0,3380.25,1099852.0,749.0,749.0,741.5,747.25,25593730.0
2023-11-07,1167.025,1169.55005,1159.775,1161.9,6960204.0,3378.0,3404.1499,3366.0,3370.45,1191144.0,747.0,747.0,738.6,743.625,41952848.0
2023-11-08,1166.0,1170.5,1160.875,1167.94995,7884494.0,3371.45,3401.95,3369.55,3381.55,992899.0,741.975,746.725,740.5,745.775,31399546.0
2023-11-09,1167.92505,1167.94995,1152.1,1155.275,14513610.0,3390.1001,3391.5,3342.05,3347.45,2112352.0,743.0,746.3,741.75,742.825,22116740.0
2023-11-10,1152.775,1158.17505,1149.025,1157.44995,7734954.0,3338.0,3347.45,3322.3501,3333.45,1338557.0,740.05,748.0,740.025,745.75,14015186.0
2023-11-12,1163.025,1166.0,1161.25,1165.325,1419144.0,3350.0,3359.0,3345.0,3357.3,173243.0,750.0,751.0,748.075,750.0,3948270.0
2023-11-13,1161.44995,1162.30005,1155.85,1157.30005,3854810.0,3356.0,3356.0,3327.0,3331.55,1030990.0,746.05,747.975,742.95,744.4,20605914.0
2023-11-15,1170.0,1180.975,1163.5,1178.225,12220648.0,3383.1001,3413.0,3356.05,3404.3,2059802.0,752.05,755.475,750.275,752.2,41245460.0
2023-11-16,1175.55005,1187.07495,1173.475,1180.35,13134910.0,3430.05,3529.3501,3414.2,3497.8501,3951984.0,754.85,759.5,751.875,754.175,29713838.0
2023-11-17,1176.44995,1186.625,1176.025,1177.775,7758634.0,3497.8501,3524.5,3492.55,3502.45,2021292.0,745.0,753.75,744.5,752.55,23701874.0
2023-11-20,1174.275,1179.19995,1168.19995,1174.67505,4490186.0,3491.25,3533.8999,3491.25,3519.6001,1475621.0,756.5,756.5,750.775,752.6,19331452.0
2023-11-21,1183.0,1194.0,1180.1,1189.44995,8214450.0,3519.6001,3539.05,3501.0,3510.2,1807236.0,759.5,761.0,756.05,758.975,24959972.0
2023-11-22,1187.5,1197.225,1186.1,1194.1,8534814.0,3500.0,3532.6499,3481.1001,3530.1499,1798051.0,760.0,760.0,751.775,756.275,29123650.0
2023-11-23,1194.1,1200.0,1194.1,1197.75,8531542.0,3530.0,3544.0,3500.0,3508.25,2729804.0,754.25,761.925,754.25,760.65,13046220.0
2023-11-24,1195.80005,1201.30005,1195.525,1196.94995,6749486.0,3494.25,3504.55,3453.0,3457.1001,1989733.0,760.6,766.575,759.925,766.05,16469192.0
2023-11-28,1196.94995,1199.85,1187.625,1197.19995,13792174.0,3457.1001,3481.25,3433.0,3470.1499,1689195.0,767.6,768.625,762.9,764.325,28489338.0
2023-11-29,1204.0,1205.975,1199.025,1200.35,12531306.0,3481.0,3518.0,3475.8,3513.75,1441634.0,766.95,781.5,766.5,779.575,34042488.0
2023-11-30,1197.35,1200.35,1184.94995,1188.725,28439984.0,3499.45,3516.6499,3481.0,3487.6001,3266235.0,784.575,786.225,771.075,779.4,69491440.0
2023-12-01,1189.0,1198.19995,1188.80005,1197.15,14342842.0,3500.0,3516.95,3490.05,3511.6499,1172141.0,778.95,782.875,776.05,777.7,22153536.0
2023-12-04,1225.0,1225.0,1199.30005,1210.1,15590990.0,3544.6499,3547.8,3498.0,3512.45,1625213.0,794.0,806.0,786.825,804.7,50662456.0
2023-12-05,1219.5,1220.42505,1210.82495,1218.875,12693624.0,3538.0,3538.0,3502.8,3531.6001,1377656.0,818.25,819.5,808.25,811.85,52230820.0
2023-12-06,1223.55005,1236.475,1217.5,1230.55005,16422442.0,3532.6001,3612.8501,3525.1499,3604.1001,1896572.0,819.225,819.225,808.325,813.9,38613060.0
2023-12-07,1230.0,1230.475,1221.0,1228.525,8142096.0,3605.0,3630.55,3591.7,3614.8999,1967653.0,812.5,817.0,808.1,815.225,20450386.0
2023-12-08,1231.92505,1238.35,1222.5,1227.875,10204894.0,3633.0,3645.0,3602.05,3626.7,1641155.0,815.225,827.5,815.225,826.6,33728038.0
2023-12-11,1228.0,1233.80005,1226.19995,1229.67505,7066138.0,3622.8999,3653.0,3615.0,3642.8999,1102503.0,825.025,831.85,823.5,825.5,23187620.0
2023-12-12,1230.0,1232.475,1210.07495,1212.025,9197124.0,3638.95,3698.3999,3631.0,3672.1001,2236866.0,827.1,828.125,815.925,817.3,36581476.0
2023-12-13,1211.0,1219.17505,1203.15,1216.975,10031182.0,3643.55,3650.0,3563.0,3593.55,3850968.0,816.225,818.0,807.55,815.45,29346914.0
2023-12-14,1227.0,1237.475,1221.32495,1232.07495,16972354.0,3630.0,3678.0,3627.6001,3667.25,3290396.0,823.0,829.475,822.5,825.075,35172366.0
2023-12-15,1239.0,1250.0,1235.025,1247.80005,15932152.0,3666.7,3895.95,3666.7,3861.0,8531230.0,825.0,834.0,823.3,828.275,138837130.0
2023-12-18,1247.80005,1267.44995,1245.475,1260.5,14165188.0,3858.1001,3929.0,3830.1499,3859.2,2521612.0,830.35,832.35,825.475,827.85,18014754.0
2023-12-19,1277.5,1286.94995,1262.6,1279.05005,16820604.0,3845.0,3855.1001,3790.0,3816.2,2004435.0,825.0,829.325,822.025,826.45,24008446.0
2023-12-20,1285.525,1299.42505,1260.0,1263.57495,17736722.0,3827.25,3898.8,3766.55,3780.05,2586083.0,829.0,834.475,822.225,828.5,34232520.0
2023-12-21,1263.5,1286.75,1259.125,1281.275,13765454.0,3756.25,3806.7,3743.3501,3787.5,1517562.0,828.5,844.875,825.125,843.35,36589240.0
2023-12-22,1279.80005,1290.44995,1273.82495,1282.525,16541784.0,3800.0,3845.95,3762.0,3824.0,2413058.0,841.8,842.95,833.55,835.425,48578850.0
2023-12-26,1284.0,1295.975,1281.35,1289.025,7465664.0,3819.8501,3834.0,3790.1499,3795.55,1285231.0,836.625,842.975,834.275,841.225,18045856.0
2023-12-27,1291.0,1299.94995,1286.55005,1293.42505,9204156.0,3799.0,3818.2,3768.0,3811.2,1293976.0,840.75,853.25,839.3,851.65,27009078.0
2023-12-28,1294.9,1306.0,1293.42505,1302.775,12302636.0,3824.0,3838.0,3792.1001,3799.8999,1682889.0,854.65,860.7,851.0,852.625,44076470.0
2023-12-29,1305.55005,1307.0,1289.65,1292.475,10864584.0,3792.0,3822.6001,3765.3999,3793.3999,1574996.0,848.5,857.45,848.0,854.625,25011426.0
2024-01-01,1290.275,1303.42505,1286.57495,1295.125,4030540.0,3790.0,3832.0,3773.0,3811.1001,825907.0,853.0,854.575,846.0,849.05,14239686.0
2024-01-02,1292.5,1307.5,1286.5,1305.85,7448800.0,3811.1001,3811.1001,3767.25,3783.2,1344068.0,849.4,851.4,844.35,849.55,29242092.0
2024-01-03,1305.0,1317.0,1288.6,1291.65,9037536.0,3767.0,3771.8501,3687.05,3691.75,1803075.0,851.0,852.35,834.475,836.45,28389762.0
2024-01-04,1294.0,1304.92505,1289.55005,1298.32495,9612778.0,3701.75,3719.0,3651.0,3666.8,3598144.0,839.0,847.475,835.35,845.425,26734056.0
2024-01-05,1301.44995,1309.92505,1299.0,1303.85,8086406.0,3675.0,3747.75,3674.8501,3737.8999,1963127.0,843.575,852.45,834.05,841.1,31889470.0
2024-01-08,1305.0,1315.975,1284.475,1293.67505,7734652.0,3737.8999,3739.75,3672.3999,3678.3,1067805.0,839.25,841.175,830.0,831.725,17998470.0
2024-01-09,1300.0,1303.4,1288.6,1290.25,5403074.0,3709.95,3752.3501,3682.75,3689.8999,1370944.0,833.575,838.9,823.375,825.25,25326888.0
2024-01-10,1288.5,1329.5,1287.525,1325.05005,11102740.0,3690.0,3729.25,3688.0,3713.05,1292227.0,821.5,829.975,820.7,827.975,16115824.0
2024-01-11,1329.5,1362.5,1328.5,1359.9,23725852.0,3724.0,3773.0,3707.0,3735.55,1777909.0,830.0,831.45,821.5,824.5,18314010.0
2024-01-12,1359.9,1373.32495,1345.75,1370.725,15012164.0,3848.0,3905.25,3821.6001,3882.8,6813450.0,826.0,828.0,816.8,820.6,19773552.0
2024-01-15,1375.0,1396.44995,1366.0,1394.125,8610594.0,3960.0,3965.0,3885.0,3903.8,2801505.0,823.85,840.45,821.8,836.4,28320356.0
2024-01-16,1389.975,1396.30005,1370.5,1374.625,9069024.0,3899.0,3899.0,3855.55,3861.3,1432672.0,836.5,841.825,829.05,839.575,25322500.0
2024-01-17,1359.5,1386.275,1355.025,1361.57495,12197382.0,3819.0,3909.95,3812.55,3884.6001,3458696.0,785.0,798.4,764.2,768.75,170145236.0
2024-01-18,1351.4,1371.0,1351.25,1367.94995,10279438.0,3898.0,3908.8,3862.0,3902.6001,2239110.0,747.0,757.5,740.025,743.075,161070930.0
2024-01-19,1376.0,1376.0,1359.0,1367.44995,10422704.0,3945.0,3963.55,3915.05,3943.05,2941975.0,752.975,755.125,734.2,735.325,109600538.0
2024-01-20,1365.0,1383.475,1350.0,1356.65,7283394.0,3948.0,3955.6499,3855.55,3860.6499,516477.0,741.6,747.85,738.0,739.425,25840586.0
2024-01-23,1371.75,1371.75,1322.55005,1328.57495,20055420.0,3900.0,3933.8999,3842.75,3858.25,2618854.0,732.5,737.35,712.5,713.675,115469402.0
2024-01-24,1335.225,1349.5,1323.92505,1343.875,21919128.0,3880.0,3883.6499,3805.6001,3841.8,2657709.0,690.125,729.225,690.125,727.95,86004404.0
2024-01-25,1342.94995,1364.15,1335.19995,1353.07495,11808872.0,3839.8999,3861.0,3778.7,3810.3,2205154.0,726.25,728.675,709.7,717.45,98941852.0
2024-01-29,1364.5,1452.5,1360.17505,1448.05005,23893438.0,3800.8,3820.0,3780.8501,3801.0,1646747.0,724.025,731.4,722.9,727.325,65645498.0
2024-01-30,1459.94995,1459.975,1404.42505,1407.625,14093978.0,3807.45,3847.8,3787.0,3800.55,1411621.0,727.275,731.6,720.45,722.15,41728768.0
2024-01-31,1404.0,1434.25,1402.5,1426.625,15130226.0,3811.2,3834.0,3796.45,3815.95,2459358.0,719.75,737.475,718.4,731.275,65761040.0
2024-02-01,1435.0,1443.35,1418.05005,1426.65,13349362.0,3820.0,3904.8999,3805.05,3854.1499,2363107.0,732.525,736.8,728.025,733.175,32690740.0
2024-02-02,1433.17505,1474.9,1433.17505,1457.69995,19652588.0,3875.05,3984.3999,3872.0,3966.3,2826510.0,737.5,740.425,721.025,723.075,44867754.0
2024-02-05,1460.75,1470.5,1431.525,1439.025,8814432.0,3983.0,4022.0,3962.1001,3973.3,1691523.0,723.0,725.95,717.025,722.425,38605046.0
2024-02-06,1441.85,1441.85,1419.82495,1427.80005,9047984.0,3997.0,4149.8999,3990.0,4136.0,4474396.0,722.775,724.85,716.3,722.05,41075740.0
2024-02-07,1435.92505,1449.5,1429.25,1442.15,9296568.0,4153.0,4155.0,4073.95,4083.3999,2124267.0,726.5,726.9,713.325,714.975,54837086.0
2024-02-08,1450.0,1459.475,1427.525,1450.125,14694634.0,4090.0,4158.0,4086.05,4134.1001,2345173.0,714.925,719.475,700.25,701.525,69106124.0
2024-02-09,1454.0,1471.975,1450.94995,1460.75,12556798.0,4136.5498,4184.75,4100.0,4133.7002,2100596.0,696.075,707.1,693.5,701.8,56642124.0
