,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2021-09-02 09:15:00,1023.6110225,3722.0,785.625
2021-09-03 09:15:00,1045.17267375,3804.55,784.15
2021-09-06 09:15:00,1094.877954,3814.0,780.975
2021-09-07 09:15:00,1094.877954,3808.25,777.6
2021-09-08 09:15:00,1092.44938578,3756.0,782.8
2021-09-09 09:15:00,1096.73911034,3765.0,780.5
2021-09-13 09:15:00,1074.92775248,3767.0,776.825
2021-09-14 09:15:00,1073.997197,3825.0,773.3
2021-09-15 09:15:00,1075.13202075,3866.0,767.5
2021-09-16 09:15:00,1074.4511265,3892.1001,768.15
2021-09-17 09:15:00,1078.35496559,3805.0,779.6
2021-09-20 09:15:00,1075.812915,3807.8501,779.0
2021-09-21 09:15:00,1082.167928,3821.6499,764.475
2021-09-22 09:15:00,1088.63642338,3852.45,765.0
2021-09-23 09:15:00,1110.08459225,3835.0,771.0
2021-09-24 09:15:00,1122.113724,3855.0,787.5
2021-09-27 09:15:00,1123.61169135,3802.8999,804.0
2021-09-28 09:15:00,1140.6340476,3751.25,791.0
2021-09-29 09:15:00,1143.92503648,3722.1499,792.575
2021-09-30 09:15:00,1134.98267072,3750.1001,791.55
2021-10-01 09:15:00,1132.5541025,3725.0,782.625
2021-10-04 09:15:00,1151.64183798,3707.45,791.8
2021-10-05 09:15:00,1156.31735722,3741.6001,788.125
2021-10-06 09:15:00,1158.01959284,3795.0,793.5
2021-10-07 09:15:00,1165.55477715,3820.05,803.5
2021-10-08 09:15:00,1171.81900425,3900.0,800.075
2021-10-11 09:15:00,1200.80244822,3660.0,799.5
2021-10-12 09:15:00,1198.94129188,3630.6001,812.5
2021-10-13 09:15:00,1211.67401435,3645.0,815.0
2021-10-14 09:15:00,1219.7993524,3608.2,819.0
2021-10-18 09:15:00,1208.49650785,3601.45,833.525
2021-10-19 09:15:00,1229.241086,3625.2,835.5
2021-10-20 09:15:00,1221.75124925,3578.3,832.225
2021-10-21 09:15:00,1181.6692744,3511.25,830.425
2021-10-22 09:15:00,1185.43688925,3485.0,835.375
2021-10-25 09:15:00,1166.598815,3450.0,806.9
2021-10-26 09:15:00,1181.64653253,3475.0,823.175
